Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Sexo,Rango de edad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2024,6,Colima,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,3,0,1,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Hombre,No especificado,29,9,21,25,21,28,30,16,24,23,26,23
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Hombre,No especificado,0,0,0,1,0,0,0,0,1,1,1,1
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Hombre,No especificado,2,3,0,3,6,3,3,1,4,2,0,3
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Hombre,No especificado,1,4,3,6,2,5,1,3,6,5,5,7
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Hombre,No especificado,2,1,0,2,4,0,1,0,1,1,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Hombre,No especificado,1,0,0,1,1,1,0,0,0,0,0,1
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,No especificado,42,40,30,29,42,40,25,17,10,40,4,37
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Hombre,No especificado,27,28,39,30,45,32,43,25,26,28,30,40
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Rapto,Rapto,Rapto,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Hombre,No especificado,1,1,0,1,1,0,0,0,1,0,3,2
2024,6,Colima,El patrimonio,Extorsión,Extorsión,Extorsión,Hombre,No especificado,1,1,0,1,1,2,1,2,0,1,3,1
2024,6,Colima,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La sociedad,Trata de personas,Trata de personas,Trata de personas,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Hombre,No especificado,0,1,0,1,2,0,0,0,1,1,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,No identificado,No identificado,0,0,0,1,0,0,0,0,0,1,1,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,No identificado,No identificado,0,0,1,0,1,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,No identificado,No identificado,3,2,1,0,2,3,0,0,3,3,2,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,No identificado,No identificado,1,2,3,3,0,3,0,9,0,2,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,No identificado,No identificado,20,12,15,18,16,20,17,20,19,21,15,19
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Aborto,Aborto,Aborto,No identificado,No identificado,0,0,2,0,0,0,0,0,0,0,0,0
2024,6,Colima,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Secuestro,Secuestro,Secuestro exprés,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Rapto,Rapto,Rapto,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,No identificado,No identificado,7,5,0,8,6,2,7,6,3,6,3,6
2024,6,Colima,El patrimonio,Extorsión,Extorsión,Extorsión,No identificado,No identificado,4,5,1,6,3,6,6,4,1,1,1,0
2024,6,Colima,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,No identificado,No identificado,0,2,0,2,4,2,1,2,1,1,0,0
2024,6,Colima,La sociedad,Trata de personas,Trata de personas,Trata de personas,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,Colima,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,No identificado,No identificado,1,3,0,1,0,4,2,4,0,0,2,1
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0,1,0,0,0,0,1,0,1
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,1,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Mujer,Menores de edad (0-17),0,1,0,1,0,0,0,1,0,0,1,2
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Mujer,Menores de edad (0-17),0,0,1,0,0,6,1,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Menores de edad (0-17),0,1,0,0,0,1,1,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Menores de edad (0-17),0,1,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Menores de edad (0-17),0,1,4,0,8,2,3,0,1,1,0,1
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Mujer,Menores de edad (0-17),0,3,0,0,2,10,0,3,0,2,1,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Mujer,Menores de edad (0-17),0,1,0,0,1,4,3,0,0,1,5,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Menores de edad (0-17),0,0,0,0,1,0,0,0,0,0,0,1
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Mujer,Menores de edad (0-17),1,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Mujer,Menores de edad (0-17),0,0,0,0,1,0,1,0,0,1,1,0
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Mujer,Menores de edad (0-17),0,2,0,0,1,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,2,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,2,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Rapto,Rapto,Rapto,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Mujer,Menores de edad (0-17),3,3,3,0,9,9,4,2,3,7,5,4
2024,7,Chiapas,El patrimonio,Extorsión,Extorsión,Extorsión,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Mujer,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La sociedad,Trata de personas,Trata de personas,Trata de personas,Mujer,Menores de edad (0-17),0,1,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Mujer,Menores de edad (0-17),0,4,0,4,0,4,1,0,0,0,1,1
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,Adultos (18 y más),2,1,7,2,13,3,3,8,0,2,3,2
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Mujer,Adultos (18 y más),0,0,0,0,1,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Mujer,Adultos (18 y más),1,1,0,0,0,0,1,2,0,1,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Mujer,Adultos (18 y más),5,7,7,6,8,10,4,5,4,6,8,6
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Mujer,Adultos (18 y más),1,2,2,2,1,0,4,4,1,4,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,Adultos (18 y más),1,1,5,4,0,2,3,1,1,2,1,1
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,Adultos (18 y más),1,2,3,2,2,0,2,1,2,3,3,1
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,Adultos (18 y más),26,28,34,40,51,25,22,36,19,38,40,43
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Mujer,Adultos (18 y más),11,16,13,22,7,24,20,4,9,23,14,20
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Mujer,Adultos (18 y más),12,6,15,18,16,14,23,16,17,10,30,24
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Mujer,Adultos (18 y más),0,0,1,0,3,0,0,1,2,0,1,2
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Mujer,Adultos (18 y más),0,1,1,0,0,0,1,0,1,0,1,1
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Mujer,Adultos (18 y más),1,1,2,1,1,0,0,1,0,0,4,1
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Mujer,Adultos (18 y más),5,5,3,4,5,4,3,4,2,8,1,3
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,6,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,1,0,0,0,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,6,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Rapto,Rapto,Rapto,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Mujer,Adultos (18 y más),1,5,8,8,14,11,7,9,13,7,6,6
2024,7,Chiapas,El patrimonio,Extorsión,Extorsión,Extorsión,Mujer,Adultos (18 y más),0,1,0,1,1,1,0,0,0,0,0,1
2024,7,Chiapas,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,1,0
2024,7,Chiapas,La sociedad,Trata de personas,Trata de personas,Trata de personas,Mujer,Adultos (18 y más),1,0,0,0,0,0,0,0,0,1,0,0
2024,7,Chiapas,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Mujer,Adultos (18 y más),1,2,0,4,10,9,7,6,7,5,11,5
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,2
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Mujer,No especificado,0,0,2,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Rapto,Rapto,Rapto,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,Chiapas,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Mujer,No especificado,0,0,0,11,0,0,0,0,0,0,0,0
2024,7,Chiapas,El patrimonio,Extorsión,Extorsión,Extorsión,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
